Time,Side,Number,X,Y
3443.693,1,15,-436,-194
3443.693,2,1,156,0
3443.693,2,3,-390.5107,24.42773
3443.693,2,5,-106,-132
3443.693,2,4,-494,-364
3443.693,2,10,-436,-281
3443.693,2,14,-339,-12
3443.693,2,16,-47,-86
3443.693,2,17,-237.8984,-33.29541
3443.693,2,15,-493,17
3443.693,2,19,-482,-17
3443.693,2,22,-399.0615,82.97852
3443.693,0,-1,-521.7,-319.3
3443.71,1,1,-501,5
3443.71,1,2,-385,46
3443.71,1,4,-427.522,58.65503
3443.71,1,5,-501,13
3443.71,1,6,-482,-13
3443.71,1,7,-505,-140.7261
3443.71,1,9,-86,-122
3443.71,1,10,-280.46,-21.646
3443.71,1,8,-481,-25
3443.71,1,22,-354,-25
3443.71,1,15,-436,-194
3443.71,2,1,156,0
3443.71,2,3,-390.814,23.95605
3443.71,2,5,-106,-132
3443.71,2,4,-494,-364
3443.71,2,10,-436,-281
3443.71,2,14,-339,-12
3443.71,2,16,-47,-86
3443.71,2,17,-238.168,-33.00903
3443.71,2,15,-493,17
3443.71,2,19,-482,-17
3443.71,2,22,-399.23,82.37207
3443.71,0,-1,-521.7,-319.3
3443.731,1,1,-501,5
3443.731,1,2,-385,46
3443.731,1,4,-427.8091,58.34741
3443.731,1,5,-501,13
3443.731,1,6,-482,-13
3443.731,1,7,-505,-139.9468
3443.731,1,9,-86,-122
3443.731,1,10,-280.8701,-21.68701
3443.731,1,8,-481,-25
3443.731,1,22,-354,-25
3443.731,1,15,-436,-194
3443.731,2,1,156,0
3443.731,2,3,-391.1831,23.38184
3443.731,2,5,-106,-132
3443.731,2,4,-494,-364
3443.731,2,10,-436,-281
3443.731,2,14,-339,-12
3443.731,2,16,-47,-86
3443.731,2,17,-238.4961,-32.6604
3443.731,2,15,-493,17
3443.731,2,19,-482,-17
3443.731,2,22,-399.4351,81.63379
3443.731,0,-1,-521.7,-319.3
3443.748,1,1,-501,5
3443.748,1,2,-385,46
3443.748,1,4,-428.0518,58.0874
3443.748,1,5,-501,13
3443.748,1,6,-482,-13
3443.748,1,7,-505,-139.2881
3443.748,1,9,-86,-122
3443.748,1,10,-281.2168,-21.72168
3443.748,1,8,-481,-25
3443.748,1,22,-354,-25
3443.748,1,15,-436,-194
3443.748,2,1,156,0
3443.748,2,3,-391.4951,22.89648
3443.748,2,5,-106,-132
3443.748,2,4,-494,-364
3443.748,2,10,-436,-281
3443.748,2,14,-339,-12
3443.748,2,16,-47,-86
3443.748,2,17,-238.7734,-32.36572
3443.748,2,15,-493,17
3443.748,2,19,-482,-17
3443.748,2,22,-399.6084,81.00977
3443.748,0,-1,-521.7,-319.3
3443.765,1,1,-501,5
3443.765,1,2,-385,46
3443.765,1,4,-428.291,57.83105
3443.765,1,5,-501,13
3443.765,1,6,-482,-13
3443.765,1,7,-505,-138.6387
3443.765,1,9,-86,-122
3443.765,1,10,-281.5586,-21.75586
3443.765,1,8,-481,-25
3443.765,1,22,-354,-25
3443.765,1,15,-436,-194
3443.765,2,1,156,0
3443.765,2,3,-391.8027,22.41797
3443.765,2,5,-106,-132
3443.765,2,4,-494,-364
3443.765,2,10,-436,-281
3443.765,2,14,-339,-12
3443.765,2,16,-47,-86
3443.765,2,17,-239.0469,-32.0752
3443.765,2,15,-493,17
3443.765,2,19,-482,-17
3443.765,2,22,-399.7793,80.39453
3443.765,0,-1,-521.7,-319.3
3443.782,1,1,-501,5
3443.782,1,2,-385,46
3443.782,1,4,-428.5269,57.57837
3443.782,1,5,-501,13
3443.782,1,6,-482,-13
3443.782,1,7,-505,-137.9985
3443.782,1,9,-86,-122
3443.782,1,10,-281.8955,-21.78955
3443.782,1,8,-481,-25
3443.782,1,22,-354,-25
3443.782,1,15,-436,-194
3443.782,2,1,156,0
3443.782,2,3,-392.106,21.94629
3443.782,2,5,-106,-132
3443.782,2,4,-494,-364
3443.782,2,10,-436,-281
3443.782,2,14,-339,-12
3443.782,2,16,-47,-86
3443.782,2,17,-239.3164,-31.78882
3443.782,2,15,-493,17
3443.782,2,19,-482,-17
3443.782,2,22,-399.9478,79.78809
3443.782,0,-1,-521.7,-319.3
3443.799,1,1,-501,5
3443.799,1,2,-385,46
3443.799,1,4,-428.7661,57.32202
3443.799,1,5,-501,13
3443.799,1,6,-482,-13
3443.799,1,7,-505,-137.3491
3443.799,1,9,-86,-122
3443.799,1,10,-282.2373,-21.82373
3443.799,1,8,-481,-25
3443.799,1,22,-354,-25
3443.799,1,15,-436,-194
3443.799,2,1,156,0
3443.799,2,3,-392.4136,21.46777
3443.799,2,5,-106,-132
3443.799,2,4,-494,-364
3443.799,2,10,-436,-281
3443.799,2,14,-339,-12
3443.799,2,16,-47,-86
3443.799,2,17,-239.5898,-31.49829
3443.799,2,15,-493,17
3443.799,2,19,-482,-17
3443.799,2,22,-400.1187,79.17285
3443.799,0,-1,-521.7,-319.3
3443.838,1,1,-501,5
3443.838,1,2,-385,46
3443.838,1,4,-429.3062,56.74341
3443.838,1,5,-501,13
3443.838,1,6,-482,-13
3443.838,1,7,-505,-135.8833
3443.838,1,9,-86,-122
3443.838,1,10,-283.0088,-21.90088
3443.838,1,8,-481,-25
3443.838,1,22,-354,-25
3443.838,1,15,-436,-194
3443.838,2,1,156,0
3443.838,2,3,-393.1079,20.3877
3443.838,2,5,-106,-132
3443.838,2,4,-494,-364
3443.838,2,10,-436,-281
3443.838,2,14,-339,-12
3443.838,2,16,-47,-86
3443.838,2,17,-240.207,-30.84253
3443.838,2,15,-493,17
3443.838,2,19,-482,-17
3443.838,2,22,-400.5044,77.78418
3443.838,0,-1,-521.7,-319.3
3443.859,1,1,-501,5
3443.859,1,2,-385,46
3443.859,1,4,-429.6069,56.42114
3443.859,1,5,-501,13
3443.859,1,6,-482,-13
3443.859,1,7,-505,-135.0669
3443.859,1,9,-86,-122
3443.859,1,10,-283.4385,-21.94385
3443.859,1,8,-481,-25
3443.859,1,22,-354,-25
3443.859,1,15,-436,-194
3443.859,2,1,156,0
3443.859,2,3,-393.4946,19.78613
3443.859,2,5,-106,-132
3443.859,2,4,-494,-364
3443.859,2,10,-436,-281
3443.859,2,14,-339,-12
3443.859,2,16,-47,-86
3443.859,2,17,-240.5508,-30.47729
3443.859,2,15,-493,17
3443.859,2,19,-482,-17
3443.859,2,22,-400.7192,77.01074
3443.859,0,-1,-521.7,-319.3
3443.878,1,1,-501,5
3443.878,1,2,-385,46
3443.878,1,4,-429.877,56.13184
3443.878,1,5,-501,13
3443.878,1,6,-482,-13
3443.878,1,7,-505,-134.334
3443.878,1,9,-86,-122
3443.878,1,10,-283.8242,-21.98242
3443.878,1,8,-481,-25
3443.878,1,22,-354,-25
3443.878,1,15,-436,-194
3443.878,2,1,156,0
3443.878,2,3,-393.8418,19.24609
3443.878,2,5,-106,-132
3443.878,2,4,-494,-364
3443.878,2,10,-436,-281
3443.878,2,14,-339,-12
3443.878,2,16,-47,-86
3443.878,2,17,-240.8594,-30.14941
3443.878,2,15,-493,17
3443.878,2,19,-482,-17
3443.878,2,22,-400.9121,76.31641
3443.878,0,-1,-521.7,-319.3
3443.895,1,1,-501,5
3443.895,1,2,-385.457,45.4875
3443.895,1,4,-430.2953,55.72187
3443.895,1,5,-501,12.64375
3443.895,1,6,-482,-13.05703
3443.895,1,7,-505,-134
3443.895,1,9,-86,-122
3443.895,1,10,-284.2117,-21.76016
3443.895,1,8,-481,-25
3443.895,1,22,-354.0961,-24.57656
3443.895,1,15,-436,-194
3443.895,2,1,156,0
3443.895,2,3,-394.4203,18.59766
3443.895,2,5,-106,-131.818
3443.895,2,4,-494.1875,-363.7578
3443.895,2,10,-436,-281
3443.895,2,14,-339.0938,-11.61328
3443.895,2,16,-47,-86
3443.895,2,17,-241.2984,-29.81875
3443.895,2,15,-493.0234,16.53906
3443.895,2,19,-482,-17.05
3443.895,2,22,-401.4297,75.53672
3443.895,0,-1,-521.7,-319.3
3443.912,1,1,-501,5
3443.912,1,2,-386.4425,44.38242
3443.912,1,4,-430.9321,55.12217
3443.912,1,5,-501,11.87559
3443.912,1,6,-482,-13.18001
3443.912,1,7,-505,-134
3443.912,1,9,-86,-122
3443.912,1,10,-284.6682,-21.24299
3443.912,1,8,-481,-25
3443.912,1,22,-354.3033,-23.66352
3443.912,1,15,-436,-194
3443.912,2,1,156,0
3443.912,2,3,-395.3266,17.7301
3443.912,2,5,-106,-131.4255
3443.912,2,4,-494.5918,-363.2356
3443.912,2,10,-436,-281
3443.912,2,14,-339.2959,-10.77942
3443.912,2,16,-47,-86
3443.912,2,17,-241.9419,-29.42793
3443.912,2,15,-493.074,15.54517
3443.912,2,19,-482,-17.15781
3443.912,2,22,-402.3562,74.53777
3443.912,0,-1,-521.7,-319.3
3443.929,1,1,-501,5
3443.929,1,2,-387.4423,43.26133
3443.929,1,4,-431.5781,54.51377
3443.929,1,5,-501,11.09629
3443.929,1,6,-482,-13.30476
3443.929,1,7,-505,-134
3443.929,1,9,-86,-122
3443.929,1,10,-285.1314,-20.71833
3443.929,1,8,-481,-25
3443.929,1,22,-354.5135,-22.73726
3443.929,1,15,-436,-194
3443.929,2,1,156,0
3443.929,2,3,-396.246,16.84998
3443.929,2,5,-106,-131.0273
3443.929,2,4,-495.002,-362.7058
3443.929,2,10,-436,-281
3443.929,2,14,-339.501,-9.933472
3443.929,2,16,-47,-86
3443.929,2,17,-242.5948,-29.03144
3443.929,2,15,-493.1252,14.53687
3443.929,2,19,-482,-17.26719
3443.929,2,22,-403.2961,73.52434
3443.929,0,-1,-521.7,-319.3
3443.946,1,1,-501,5
3443.946,1,2,-388.442,42.14024
3443.946,1,4,-432.2241,53.90537
3443.946,1,5,-501,10.31699
3443.946,1,6,-482,-13.42952
3443.946,1,7,-505,-134
3443.946,1,9,-86,-122
3443.946,1,10,-285.5945,-20.19368
3443.946,1,8,-481,-25
3443.946,1,22,-354.7237,-21.81099
3443.946,1,15,-436,-194
3443.946,2,1,156,0
3443.946,2,3,-397.1655,15.96985
3443.946,2,5,-106,-130.6291
3443.946,2,4,-495.4121,-362.176
3443.946,2,10,-436,-281
3443.946,2,14,-339.7061,-9.087524
3443.946,2,16,-47,-86
3443.946,2,17,-243.2476,-28.63496
3443.946,2,15,-493.1765,13.52856
3443.946,2,19,-482,-17.37656
3443.946,2,22,-404.2361,72.51091
3443.946,0,-1,-521.7,-319.3
3443.963,1,1,-501,5
3443.963,1,2,-389.4418,41.01914
3443.963,1,4,-432.8701,53.29697
3443.963,1,5,-501,9.537696
3443.963,1,6,-482,-13.55427
3443.963,1,7,-505,-134
3443.963,1,9,-86,-122
3443.963,1,10,-286.0576,-19.66902
3443.963,1,8,-481,-25
3443.963,1,22,-354.9339,-20.88472
3443.963,1,15,-436,-194
3443.963,2,1,156,0
3443.963,2,3,-398.0849,15.08972
3443.963,2,5,-106,-130.2309
3443.963,2,4,-495.8223,-361.6462
3443.963,2,10,-436,-281
3443.963,2,14,-339.9111,-8.241577
3443.963,2,16,-47,-86
3443.963,2,17,-243.9004,-28.23848
3443.963,2,15,-493.2278,12.52026
3443.963,2,19,-482,-17.48594
3443.963,2,22,-405.176,71.49748
3443.963,0,-1,-521.7,-319.3
3443.98,1,1,-501,5
3443.98,1,2,-390.4272,39.91406
3443.98,1,4,-433.5068,52.69727
3443.98,1,5,-501,8.769531
3443.98,1,6,-482,-13.67725
3443.98,1,7,-505,-134
3443.98,1,9,-86,-122
3443.98,1,10,-286.5142,-19.15186
3443.98,1,8,-481,-25
3443.98,1,22,-355.1411,-19.97168
3443.98,1,15,-436,-194
3443.98,2,1,156,0
3443.98,2,3,-398.9912,14.22217
3443.98,2,5,-106,-129.8384
3443.98,2,4,-496.2266,-361.124
3443.98,2,10,-436,-281
3443.98,2,14,-340.1133,-7.407715
3443.98,2,16,-47,-86
3443.98,2,17,-244.5439,-27.84766
3443.98,2,15,-493.2783,11.52637
3443.98,2,19,-482,-17.59375
3443.98,2,22,-406.1025,70.49854
3443.98,0,-1,-521.7,-319.3
3443.997,1,1,-501,5
3443.997,1,2,-391.427,38.79297
3443.997,1,4,-434.1528,52.08887
3443.997,1,5,-501,7.990234
3443.997,1,6,-482,-13.802
3443.997,1,7,-505,-134
3443.997,1,9,-86,-122
3443.997,1,10,-286.9773,-18.6272
3443.997,1,8,-481,-25
3443.997,1,22,-355.3513,-19.04541
3443.997,1,15,-436,-194
3443.997,2,1,156,0
3443.997,2,3,-399.9106,13.34204
3443.997,2,5,-106,-129.4402
3443.997,2,4,-496.6367,-360.5942
3443.997,2,10,-436,-281
3443.997,2,14,-340.3184,-6.561768
3443.997,2,16,-47,-86
3443.997,2,17,-245.1968,-27.45117
3443.997,2,15,-493.3296,10.51807
3443.997,2,19,-482,-17.70313
3443.997,2,22,-407.0425,69.48511
3443.997,0,-1,-521.7,-319.3
3444.014,1,1,-501,5
3444.014,1,2,-392.3982,37.70391
3444.014,1,4,-434.7804,51.49785
3444.014,1,5,-501,7.233203
3444.014,1,6,-482,-13.92319
3444.014,1,7,-505,-134
3444.014,1,9,-86,-122
3444.014,1,10,-287.4272,-18.11753
3444.014,1,8,-481,-25
3444.014,1,22,-355.5555,-18.14561
3444.014,1,15,-436,-194
3444.014,2,1,156,0
3444.014,2,3,-400.8038,12.48706
3444.014,2,5,-106,-129.0534
3444.014,2,4,-497.0352,-360.0796
3444.014,2,10,-436,-281
3444.014,2,14,-340.5176,-5.73999
3444.014,2,16,-47,-86
3444.014,2,17,-245.831,-27.06602
3444.014,2,15,-493.3794,9.538574
3444.014,2,19,-482,-17.80938
3444.014,2,22,-407.9556,68.50063
3444.014,0,-1,-521.7,-319.3
3444.03,1,1,-501,5
3444.03,1,2,-393.3694,36.61485
3444.03,1,4,-435.4079,50.90684
3444.03,1,5,-501,6.476172
3444.03,1,6,-482,-14.04438
3444.03,1,7,-505,-134
3444.03,1,9,-86,-122
3444.03,1,10,-287.8771,-17.60786
3444.03,1,8,-481,-25
3444.03,1,22,-355.7597,-17.2458
3444.03,1,15,-436,-194
3444.03,2,1,156,0
3444.03,2,3,-401.697,11.63208
3444.03,2,5,-106,-128.6665
3444.03,2,4,-497.4336,-359.5649
3444.03,2,10,-436,-281
3444.03,2,14,-340.7168,-4.918213
3444.03,2,16,-47,-86
3444.03,2,17,-246.4651,-26.68086
3444.03,2,15,-493.4292,8.559082
3444.03,2,19,-482,-17.91562
3444.03,2,22,-408.8687,67.51616
3444.03,0,-1,-521.7,-319.3
3444.047,1,1,-501,5
3444.047,1,2,-394.3549,35.50977
3444.047,1,4,-436.0447,50.30713
3444.047,1,5,-501,5.708008
3444.047,1,6,-482,-14.16736
3444.047,1,7,-505,-134
3444.047,1,9,-86,-122
3444.047,1,10,-288.3336,-17.0907
3444.047,1,8,-481,-25
3444.047,1,22,-355.9669,-16.33276
3444.047,1,15,-436,-194
3444.047,2,1,156,0
3444.047,2,3,-402.6033,10.76453
3444.047,2,5,-106,-128.274
3444.047,2,4,-497.8379,-359.0427
3444.047,2,10,-436,-281
3444.047,2,14,-340.9189,-4.084351
3444.047,2,16,-47,-86
3444.047,2,17,-247.1086,-26.29004
3444.047,2,15,-493.4797,7.565186
3444.047,2,19,-482,-18.02344
3444.047,2,22,-409.7952,66.51721
3444.047,0,-1,-521.7,-319.3
3444.064,1,1,-501,5
3444.064,1,2,-395.326,34.4207
3444.064,1,4,-436.6722,49.71611
3444.064,1,5,-501,4.950977
3444.064,1,6,-482,-14.28855
3444.064,1,7,-505,-134
3444.064,1,9,-86,-122
3444.064,1,10,-288.7835,-16.58103
3444.064,1,8,-481,-25
3444.064,1,22,-356.1711,-15.43296
3444.064,1,15,-436,-194
3444.064,2,1,156,0
3444.064,2,3,-403.4964,9.909546
3444.064,2,5,-106,-127.8872
3444.064,2,4,-498.2363,-358.5281
3444.064,2,10,-436,-281
3444.064,2,14,-341.1182,-3.262573
3444.064,2,16,-47,-86
3444.064,2,17,-247.7428,-25.90488
3444.064,2,15,-493.5295,6.585693
3444.064,2,19,-482,-18.12969
3444.064,2,22,-410.7083,65.53274
3444.064,0,-1,-521.7,-319.3
3444.08,1,1,-501,5
3444.08,1,2,-396.2972,33.33164
3444.08,1,4,-437.2997,49.1251
3444.08,1,5,-501,4.193945
3444.08,1,6,-482,-14.40974
3444.08,1,7,-505,-134
3444.08,1,9,-86,-122
3444.08,1,10,-289.2334,-16.07136
3444.08,1,8,-481,-25
3444.08,1,22,-356.3753,-14.53315
3444.08,1,15,-436,-194
3444.08,2,1,156,0
3444.08,2,3,-404.3896,9.054565
3444.08,2,5,-106,-127.5004
3444.08,2,4,-498.6348,-358.0134
3444.08,2,10,-436,-281
3444.08,2,14,-341.3174,-2.440796
3444.08,2,16,-47,-86
3444.08,2,17,-248.377,-25.51973
3444.08,2,15,-493.5793,5.606201
3444.08,2,19,-482,-18.23594
3444.08,2,22,-411.6213,64.54826
3444.08,0,-1,-521.7,-319.3
3444.097,1,1,-501,5
3444.097,1,2,-397.2827,32.22656
3444.097,1,4,-437.9365,48.52539
3444.097,1,5,-501,3.425781
3444.097,1,6,-482,-14.53271
3444.097,1,7,-505,-134
3444.097,1,9,-86,-122
3444.097,1,10,-289.6899,-15.5542
3444.097,1,8,-481,-25
3444.097,1,22,-356.5825,-13.62012
3444.097,1,15,-436,-194
3444.097,2,1,156,0
3444.097,2,3,-405.2959,8.187012
3444.097,2,5,-106,-127.1079
3444.097,2,4,-499.0391,-357.4912
3444.097,2,10,-436,-281
3444.097,2,14,-341.5195,-1.606934
3444.097,2,16,-47,-86
3444.097,2,17,-249.0205,-25.12891
3444.097,2,15,-493.6299,4.612305
3444.097,2,19,-482,-18.34375
3444.097,2,22,-412.5479,63.54932
3444.097,0,-1,-521.7,-319.3
3444.114,1,1,-501,5
3444.114,1,2,-398.2539,31.1375
3444.114,1,4,-438.5641,47.93438
3444.114,1,5,-501,2.66875
3444.114,1,6,-482,-14.65391
3444.114,1,7,-505,-134
3444.114,1,9,-86,-122
3444.114,1,10,-290.1398,-15.04453
3444.114,1,8,-481,-25
3444.114,1,22,-356.7867,-12.72031
3444.114,1,15,-436,-194
3444.114,2,1,156,0
3444.114,2,3,-406.1891,7.332031
3444.114,2,5,-106,-126.7211
3444.114,2,4,-499.4375,-356.9766
3444.114,2,10,-436,-281
3444.114,2,14,-341.7188,-0.7851563
3444.114,2,16,-47,-86
3444.114,2,17,-249.6547,-24.74375
3444.114,2,15,-493.6797,3.632813
3444.114,2,19,-482,-18.45
3444.114,2,22,-413.4609,62.56484
3444.114,0,-1,-521.7,-319.3
3444.13,1,1,-501,5
3444.13,1,2,-399.2251,30.04844
3444.13,1,4,-439.1916,47.34336
3444.13,1,5,-501,1.911719
3444.13,1,6,-482,-14.7751
3444.13,1,7,-505,-134
3444.13,1,9,-86,-122
3444.13,1,10,-290.5898,-14.53486
3444.13,1,8,-481,-25
3444.13,1,22,-356.9909,-11.82051
3444.13,1,15,-436,-194
3444.13,2,1,156,0
3444.13,2,3,-407.0822,6.477051
3444.13,2,5,-106,-126.3343
3444.13,2,4,-499.8359,-356.4619
3444.13,2,10,-436,-281
3444.13,2,14,-341.918,0.03662109
3444.13,2,16,-47,-86
3444.13,2,17,-250.2889,-24.35859
3444.13,2,15,-493.7295,2.65332
3444.13,2,19,-482,-18.55625
3444.13,2,22,-414.374,61.58037
3444.13,0,-1,-521.7,-319.3
3444.147,1,1,-501,5
3444.147,1,2,-400.1963,28.95938
3444.147,1,4,-439.8191,46.75234
3444.147,1,5,-501,1.154688
3444.147,1,6,-482,-14.89629
3444.147,1,7,-505,-134
3444.147,1,9,-86,-122
3444.147,1,10,-291.0396,-14.0252
3444.147,1,8,-481,-25
3444.147,1,22,-357.1951,-10.9207
3444.147,1,15,-436,-194
3444.147,2,1,156,0
3444.147,2,3,-407.9754,5.62207
3444.147,2,5,-106,-125.9475
3444.147,2,4,-500.2344,-355.9473
3444.147,2,10,-436,-281
3444.147,2,14,-342.1172,0.8583984
3444.147,2,16,-47,-86
3444.147,2,17,-250.923,-23.97344
3444.147,2,15,-493.7793,1.673828
3444.147,2,19,-482,-18.6625
3444.147,2,22,-415.2871,60.5959
3444.147,0,-1,-521.7,-319.3
3444.48,1,1,-501,5
3444.48,1,2,-419.7058,7.082031
3444.48,1,4,-452.4253,34.87988
3444.48,1,5,-501,-14.05273
3444.48,1,6,-482,-17.33081
3444.48,1,7,-505,-134
3444.48,1,9,-86,-122
3444.48,1,10,-300.0774,-3.786865
3444.48,1,8,-481,-25
3444.48,1,22,-361.2971,7.154786
3444.48,1,15,-436,-194
3444.48,2,1,156,0
3444.48,2,3,-425.9175,-11.55298
3444.48,2,5,-106,-118.177
3444.48,2,4,-508.2383,-345.6089
3444.48,2,10,-436,-281
3444.48,2,14,-346.1191,17.36646
3444.48,2,16,-47,-86
3444.48,2,17,-263.6626,-16.23633
3444.48,2,15,-494.7798,-18.00244
3444.48,2,19,-482,-20.79688
3444.48,2,22,-433.6294,40.81958
3444.48,0,-1,-521.7,-319.3
3444.53,1,1,-501,5
3444.53,1,2,-422.6194,3.814843
3444.53,1,4,-454.3079,33.10683
3444.53,1,5,-501,-16.32383
3444.53,1,6,-482,-17.69438
3444.53,1,7,-505,-134
3444.53,1,9,-86,-122
3444.53,1,10,-301.4271,-2.257861
3444.53,1,8,-481,-25
3444.53,1,22,-361.9097,9.854199
3444.53,1,15,-436,-194
3444.53,2,1,156,0
3444.53,2,3,-428.597,-14.11792
3444.53,2,5,-106,-117.0165
3444.53,2,4,-509.4336,-344.0649
3444.53,2,10,-436,-281
3444.53,2,14,-346.7168,19.83179
3444.53,2,16,-47,-86
3444.53,2,17,-265.5652,-15.08086
3444.53,2,15,-494.9292,-20.94092
3444.53,2,19,-482,-21.11563
3444.53,2,22,-436.3687,37.86616
3444.53,0,-1,-521.7,-319.3
3444.554,1,1,-501,5
3444.554,1,2,-424.0048,2.261328
3444.554,1,4,-455.2031,32.26377
3444.554,1,5,-501,-17.40371
3444.554,1,6,-482,-17.86726
3444.554,1,7,-505,-134
3444.554,1,9,-86,-122
3444.554,1,10,-302.0689,-1.530835
3444.554,1,8,-481,-25
3444.554,1,22,-362.201,11.13774
3444.554,1,15,-436,-194
3444.554,2,1,156,0
3444.554,2,3,-429.871,-15.33752
3444.554,2,5,-106,-116.4648
3444.554,2,4,-510.002,-343.3308
3444.554,2,10,-436,-281
3444.554,2,14,-347.001,21.00403
3444.554,2,16,-47,-86
3444.554,2,17,-266.4698,-14.53145
3444.554,2,15,-495.0002,-22.33813
3444.554,2,19,-482,-21.26719
3444.554,2,22,-437.6711,36.46184
3444.554,0,-1,-521.7,-319.3
3444.887,1,1,-500.9958,4.999023
3444.887,1,2,-443.504,-19.60693
3444.887,1,4,-467.8,20.39648
3444.887,1,5,-500.9956,-32.61011
3444.887,1,6,-482,-20.30359
3444.887,1,7,-504.9963,-133.9905
3444.887,1,9,-86,-122
3444.887,1,10,-311.1,8.7
3444.887,1,8,-481,-24.99585
3444.887,1,22,-366.3033,29.2041
3444.887,1,15,-436,-194
3444.887,2,1,156.0188,0
3444.887,2,3,-447.802,-32.5072
3444.887,2,5,-106,-108.7
3444.887,2,4,-518,-333
3444.887,2,10,-436,-281
3444.887,2,14,-351.0044,37.50574
3444.887,2,16,-47,-86
3444.887,2,17,-279.2039,-6.798828
3444.887,2,15,-495.9983,-42.0105
3444.887,2,19,-482.002,-23.40186
3444.887,2,22,-456,16.69617
3444.887,0,-1,-521.6917,-319.2226
3445.221,1,1,-495.3306,3.666016
3445.221,1,2,-449.0027,-29.07129
3445.221,1,4,-467.8,15.59766
3445.221,1,5,-494.9971,-46.40674
3445.221,1,6,-482,-25.20239
3445.221,1,7,-499.9976,-120.9937
3445.221,1,9,-86,-122
3445.221,1,10,-311.1,8.7
3445.221,1,8,-481,-19.33057
3445.221,1,22,-370.8689,34.80273
3445.221,1,15,-436,-194
3445.221,2,1,181.6792,0
3445.221,2,3,-450.5347,-42.33813
3445.221,2,5,-106,-108.7
3445.221,2,4,-518,-333
3445.221,2,10,-436,-281
3445.221,2,14,-357.0029,45.33716
3445.221,2,16,-47,-86
3445.221,2,17,-284.4692,-5.199219
3445.221,2,15,-493.6655,-56.34033
3445.221,2,19,-484.668,-25.93457
3445.221,2,22,-456,11.46411
3445.221,0,-1,-510.3611,-213.5817
3445.46,1,1,-491.2673,2.709961
3445.46,1,2,-452.9464,-35.85928
3445.46,1,4,-467.8,12.15586
3445.46,1,5,-490.6948,-56.3019
3445.46,1,6,-482,-28.71589
3445.46,1,7,-496.4124,-111.6721
3445.46,1,9,-86,-122
3445.46,1,10,-311.1,8.7
3445.46,1,8,-481,-15.26733
3445.46,1,22,-374.1434,38.81816
3445.46,1,15,-436,-194
3445.46,2,1,200.0833,0
3445.46,2,3,-452.4946,-49.38904
3445.46,2,5,-106,-108.7
3445.46,2,4,-518,-333
3445.46,2,10,-436,-281
3445.46,2,14,-361.3052,50.95398
3445.46,2,16,-47,-86
3445.46,2,17,-288.2457,-4.051953
3445.46,2,15,-491.9924,-66.61792
3445.46,2,19,-486.5801,-27.75107
3445.46,2,22,-456,7.711597
3445.46,0,-1,-502.2347,-137.8144
3445.524,1,1,-490.1799,2.454102
3445.524,1,2,-454.0018,-37.67588
3445.524,1,4,-467.8,11.23477
3445.524,1,5,-489.5435,-58.95005
3445.524,1,6,-482,-29.65618
3445.524,1,7,-495.4529,-109.1775
3445.524,1,9,-86,-122
3445.524,1,10,-311.1,8.7
3445.524,1,8,-481,-14.17993
3445.524,1,22,-375.0197,39.89277
3445.524,1,15,-436,-194
3445.524,2,1,205.0085,0
3445.524,2,3,-453.0191,-51.276
3445.524,2,5,-106,-108.7
3445.524,2,4,-518,-333
3445.524,2,10,-436,-281
3445.524,2,14,-362.4565,52.45715
3445.524,2,16,-47,-86
3445.524,2,17,-289.2563,-3.744922
3445.524,2,15,-491.5447,-69.36841
3445.524,2,19,-487.0918,-28.23721
3445.524,2,22,-456,6.707349
3445.524,0,-1,-500.0599,-117.5375
3445.54,1,1,-489.8977,2.387695
3445.54,1,2,-454.2758,-38.14736
3445.54,1,4,-467.8,10.9957
3445.54,1,5,-489.2446,-59.63735
3445.54,1,6,-482,-29.90022
3445.54,1,7,-495.2039,-108.53
3445.54,1,9,-86,-122
3445.54,1,10,-311.1,8.7
3445.54,1,8,-481,-13.89771
3445.54,1,22,-375.2471,40.17168
3445.54,1,15,-436,-194
3445.54,2,1,206.2869,0
3445.54,2,3,-453.1552,-51.76575
3445.54,2,5,-106,-108.7
3445.54,2,4,-518,-333
3445.54,2,10,-436,-281
3445.54,2,14,-362.7554,52.84729
3445.54,2,16,-47,-86
3445.54,2,17,-289.5186,-3.665234
3445.54,2,15,-491.4285,-70.08228
3445.54,2,19,-487.2246,-28.36338
3445.54,2,22,-456,6.446704
3445.54,0,-1,-499.4954,-112.2748
3445.558,1,1,-489.5989,2.317383
3445.558,1,2,-454.5658,-38.64658
3445.558,1,4,-467.8,10.74258
3445.558,1,5,-488.9282,-60.36509
3445.558,1,6,-482,-30.15862
3445.558,1,7,-494.9402,-107.8445
3445.558,1,9,-86,-122
3445.558,1,10,-311.1,8.7
3445.558,1,8,-481,-13.59888
3445.558,1,22,-375.4879,40.46699
3445.558,1,15,-436,-194
3445.558,2,1,207.6404,0
3445.558,2,3,-453.2993,-52.2843
3445.558,2,5,-106,-108.7
3445.558,2,4,-518,-333
3445.558,2,10,-436,-281
3445.558,2,14,-363.0718,53.26038
3445.558,2,16,-47,-86
3445.558,2,17,-289.7964,-3.580859
3445.558,2,15,-491.3054,-70.83813
3445.558,2,19,-487.3652,-28.49697
3445.558,2,22,-456,6.170728
3445.558,0,-1,-498.8978,-106.7026
3445.805,1,1,-485.3904,1.327148
