Time,Side,Number,X,Y
6604.443,1,9,-53.30953,-75
6604.443,1,10,-222.6287,73.39783
6604.443,1,8,-476.3765,60.93139
6604.443,1,22,-380.3087,124.5237
6604.443,1,15,-383.7104,-118.4291
6604.443,2,1,173.4858,68
6604.443,2,3,-440.0024,-8.296875
6604.443,2,5,-109.5527,-59.40869
6604.443,2,4,-461.4819,-254
6604.443,2,10,-391.3153,-206.1987
6604.443,2,14,-375.6347,139.9131
6604.443,2,16,-67.89062,17.08447
6604.443,2,17,-155.9565,73.99756
6604.443,2,15,-488.9726,-12
6604.443,2,19,-494.1986,24.8584
6604.443,2,22,-448.8607,58.25342
6604.443,0,-1,-414.9681,51.78359
6604.46,1,1,-421.3043,54.05469
6604.46,1,2,-454.7238,5.046875
6604.46,1,4,-460.7039,75.08688
6604.46,1,5,-476.2078,17.71188
6604.46,1,6,-481.3512,-17.17532
6604.46,1,7,-445.3394,-23.12
6604.46,1,9,-52.76522,-75
6604.46,1,10,-223.0593,75.31531
6604.46,1,8,-475.4613,61.15219
6604.46,1,22,-379.5012,125.7787
6604.46,1,15,-382.7414,-118.5159
6604.46,2,1,177.0234,68
6604.46,2,3,-438.7889,-7.75
6604.46,2,5,-107.8437,-59.28906
6604.46,2,4,-459.9608,-254
6604.46,2,10,-388.5468,-205.4297
6604.46,2,14,-375.1562,141.1094
6604.46,2,16,-66.24999,17.10156
6604.46,2,17,-156.5547,75.21094
6604.46,2,15,-488.5624,-12
6604.46,2,19,-493.4296,25.23438
6604.46,2,22,-448.0233,58.30469
6604.46,0,-1,-414.3042,51.5375
6604.477,1,1,-420.6593,53.99825
6604.477,1,2,-454.3926,5.204922
6604.477,1,4,-460.3204,75.24493
6604.477,1,5,-475.4408,18.05054
6604.477,1,6,-480.5667,-16.87051
6604.477,1,7,-443.4742,-23.12
6604.477,1,9,-52.23646,-75
6604.477,1,10,-223.4777,77.17801
6604.477,1,8,-474.5723,61.36668
6604.477,1,22,-378.7167,126.998
6604.477,1,15,-381.8001,-118.6003
6604.477,2,1,180.4599,68
6604.477,2,3,-437.6103,-7.21875
6604.477,2,5,-106.1836,-59.17285
6604.477,2,4,-458.4832,-254
6604.477,2,10,-385.8574,-204.6826
6604.477,2,14,-374.6913,142.2715
6604.477,2,16,-64.65623,17.11816
6604.477,2,17,-157.1357,76.38965
6604.477,2,15,-488.164,-12
6604.477,2,19,-492.6825,25.59961
6604.477,2,22,-447.2098,58.35449
6604.477,0,-1,-413.6591,51.29844
6604.493,1,1,-420.0144,53.9418
6604.493,1,2,-454.0614,5.362968
6604.493,1,4,-459.9369,75.40297
6604.493,1,5,-474.6738,18.38922
6604.493,1,6,-479.7823,-16.56571
6604.493,1,7,-441.6091,-23.12
6604.493,1,9,-51.7077,-75
6604.493,1,10,-223.8961,79.0407
6604.493,1,8,-473.6833,61.58117
6604.493,1,22,-377.9323,128.2172
6604.493,1,15,-380.8588,-118.6846
6604.493,2,1,183.8965,68
6604.493,2,3,-436.4315,-6.6875
6604.493,2,5,-104.5234,-59.05664
6604.493,2,4,-457.0058,-254
6604.493,2,10,-383.1679,-203.9355
6604.493,2,14,-374.2266,143.4336
6604.493,2,16,-63.06249,17.13477
6604.493,2,17,-157.7168,77.56836
6604.493,2,15,-487.7656,-12
6604.493,2,19,-491.9355,25.96484
6604.493,2,22,-446.3964,58.4043
6604.493,0,-1,-413.0141,51.05938
6604.51,1,1,-419.3504,53.88369
6604.51,1,2,-453.7205,5.525665
6604.51,1,4,-459.5421,75.56567
6604.51,1,5,-473.8842,18.73785
6604.51,1,6,-478.9748,-16.25194
6604.51,1,7,-439.689,-23.12
6604.51,1,9,-51.16339,-75
6604.51,1,10,-224.3267,80.95818
6604.51,1,8,-472.7681,61.80197
6604.51,1,22,-377.1248,129.4723
6604.51,1,15,-379.8898,-118.7714
6604.51,2,1,187.4341,68
6604.51,2,3,-435.2182,-6.140625
6604.51,2,5,-102.8144,-58.93701
6604.51,2,4,-455.4847,-254
6604.51,2,10,-380.3994,-203.1665
6604.51,2,14,-373.748,144.6299
6604.51,2,16,-61.42186,17.15186
6604.51,2,17,-158.3149,78.78174
6604.51,2,15,-487.3554,-12
6604.51,2,19,-491.1665,26.34082
6604.51,2,22,-445.559,58.45557
6604.51,0,-1,-412.3503,50.81328
6604.527,1,1,-418.7054,53.82725
6604.527,1,2,-453.3892,5.683712
6604.527,1,4,-459.1586,75.72372
6604.527,1,5,-473.1172,19.07652
6604.527,1,6,-478.1904,-15.94713
6604.527,1,7,-437.8238,-23.12
6604.527,1,9,-50.63463,-75
6604.527,1,10,-224.7451,82.82088
6604.527,1,8,-471.8791,62.01646
6604.527,1,22,-376.3404,130.6915
6604.527,1,15,-378.9485,-118.8558
6604.527,2,1,190.8706,68
6604.527,2,3,-434.0394,-5.609375
6604.527,2,5,-101.1543,-58.8208
6604.527,2,4,-454.0072,-254
6604.527,2,10,-377.7099,-202.4194
6604.527,2,14,-373.2832,145.792
6604.527,2,16,-59.82811,17.16846
6604.527,2,17,-158.896,79.96045
6604.527,2,15,-486.957,-12
6604.527,2,19,-490.4193,26.70605
6604.527,2,22,-444.7455,58.50537
6604.527,0,-1,-411.7053,50.57422
6604.543,1,1,-418.0605,53.7708
6604.543,1,2,-453.058,5.841759
6604.543,1,4,-458.7751,75.88176
6604.543,1,5,-472.3503,19.4152
6604.543,1,6,-477.4059,-15.64233
6604.543,1,7,-435.9586,-23.12
6604.543,1,9,-50.10587,-75
6604.543,1,10,-225.1635,84.68357
6604.543,1,8,-470.9901,62.23096
6604.543,1,22,-375.556,131.9107
6604.543,1,15,-378.0071,-118.9401
6604.543,2,1,194.3071,68
6604.543,2,3,-432.8607,-5.078125
6604.543,2,5,-99.49412,-58.70459
6604.543,2,4,-452.5297,-254
6604.543,2,10,-375.0204,-201.6724
6604.543,2,14,-372.8183,146.9541
6604.543,2,16,-58.23436,17.18506
6604.543,2,17,-159.4771,81.13916
6604.543,2,15,-486.5585,-12
6604.543,2,19,-489.6723,27.07129
6604.543,2,22,-443.9321,58.55518
6604.543,0,-1,-411.0603,50.33516
6604.56,1,1,-417.4155,53.71436
6604.56,1,2,-452.7268,5.999805
6604.56,1,4,-458.3916,76.03981
6604.56,1,5,-471.5833,19.75387
6604.56,1,6,-476.6216,-15.33752
6604.56,1,7,-434.0935,-23.12
6604.56,1,9,-49.57711,-75
6604.56,1,10,-225.5818,86.54626
6604.56,1,8,-470.1011,62.44545
6604.56,1,22,-374.7716,133.1299
6604.56,1,15,-377.0659,-119.0244
6604.56,2,1,197.7436,68
6604.56,2,3,-431.6821,-4.546875
6604.56,2,5,-97.83396,-58.58838
6604.56,2,4,-451.0521,-254
6604.56,2,10,-372.331,-200.9253
6604.56,2,14,-372.3535,148.1162
6604.56,2,16,-56.64062,17.20166
6604.56,2,17,-160.0581,82.31787
6604.56,2,15,-486.1601,-12
6604.56,2,19,-488.9252,27.43652
6604.56,2,22,-443.1186,58.60498
6604.56,0,-1,-410.4154,50.0961
6604.577,1,1,-416.7705,53.65791
6604.577,1,2,-452.3957,6.157852
6604.577,1,4,-458.0081,76.19785
6604.577,1,5,-470.8163,20.09254
6604.577,1,6,-475.8371,-15.03271
6604.577,1,7,-432.2283,-23.12
6604.577,1,9,-49.04835,-75
6604.577,1,10,-226.0002,88.40897
6604.577,1,8,-469.212,62.65994
6604.577,1,22,-373.9871,134.3491
6604.577,1,15,-376.1245,-119.1088
6604.577,2,1,201.1801,68
6604.577,2,3,-430.5034,-4.015625
6604.577,2,5,-96.17382,-58.47217
6604.577,2,4,-449.5746,-254
6604.577,2,10,-369.6415,-200.1782
6604.577,2,14,-371.8886,149.2783
6604.577,2,16,-55.04687,17.21826
6604.577,2,17,-160.6391,83.49658
6604.577,2,15,-485.7616,-12
6604.577,2,19,-488.1781,27.80176
6604.577,2,22,-442.3051,58.65479
6604.577,0,-1,-409.7703,49.85703
6604.593,1,1,-416.1255,53.60147
6604.593,1,2,-452.0644,6.315899
6604.593,1,4,-457.6246,76.3559
6604.593,1,5,-470.0493,20.43121
6604.593,1,6,-475.0527,-14.72791
6604.593,1,7,-430.3631,-23.12
6604.593,1,9,-48.51959,-75
6604.593,1,10,-226.4185,90.27166
6604.593,1,8,-468.323,62.87444
6604.593,1,22,-373.2027,135.5684
6604.593,1,15,-375.1833,-119.1931
6604.593,2,1,204.6167,68
6604.593,2,3,-429.3246,-3.484375
6604.593,2,5,-94.51366,-58.35596
6604.593,2,4,-448.0971,-254
6604.593,2,10,-366.9521,-199.4312
6604.593,2,14,-371.4238,150.4404
6604.593,2,16,-53.45311,17.23486
6604.593,2,17,-161.2202,84.67529
6604.593,2,15,-485.3633,-12
6604.593,2,19,-487.4311,28.16699
6604.593,2,22,-441.4916,58.70459
6604.593,0,-1,-409.1255,49.61797
6604.61,1,1,-415.4616,53.54336
6604.61,1,2,-451.7235,6.478592
6604.61,1,4,-457.2298,76.51859
6604.61,1,5,-469.2598,20.77985
6604.61,1,6,-474.2452,-14.41414
6604.61,1,7,-428.4431,-23.12
6604.61,1,9,-47.97528,-75
6604.61,1,10,-226.8492,92.18914
6604.61,1,8,-467.4079,63.09523
6604.61,1,22,-372.3952,136.8234
6604.61,1,15,-374.2142,-119.2799
6604.61,2,1,208.1543,68
6604.61,2,3,-428.1112,-2.9375
6604.61,2,5,-92.80466,-58.23633
6604.61,2,4,-446.576,-254
6604.61,2,10,-364.1836,-198.6621
6604.61,2,14,-370.9453,151.6367
6604.61,2,16,-51.81249,17.25195
6604.61,2,17,-161.8183,85.88867
6604.61,2,15,-484.9531,-12
6604.61,2,19,-486.662,28.54297
6604.61,2,22,-440.6542,58.75586
6604.61,0,-1,-408.4615,49.37188
6604.627,1,1,-414.8167,53.48692
6604.627,1,2,-451.3923,6.636642
6604.627,1,4,-456.8464,76.67664
6604.627,1,5,-468.4927,21.11851
6604.627,1,6,-473.4608,-14.10934
6604.627,1,7,-426.5779,-23.12
6604.627,1,9,-47.44652,-75
6604.627,1,10,-227.2675,94.05183
6604.627,1,8,-466.5188,63.30973
6604.627,1,22,-371.6108,138.0427
6604.627,1,15,-373.2729,-119.3643
6604.627,2,1,211.5908,68
6604.627,2,3,-426.9326,-2.40625
6604.627,2,5,-91.14451,-58.12012
6604.627,2,4,-445.0985,-254
6604.627,2,10,-361.494,-197.915
6604.627,2,14,-370.4804,152.7988
6604.627,2,16,-50.21874,17.26855
6604.627,2,17,-162.3994,87.06738
6604.627,2,15,-484.5547,-12
6604.627,2,19,-485.9149,28.9082
6604.627,2,22,-439.8408,58.80566
6604.627,0,-1,-407.8165,49.13281
6604.644,1,1,-414.1527,53.42881
6604.644,1,2,-451.0514,6.799335
6604.644,1,4,-456.4516,76.83934
6604.644,1,5,-467.7032,21.46714
6604.644,1,6,-472.6533,-13.79558
6604.644,1,7,-424.6578,-23.12
6604.644,1,9,-46.90221,-75
6604.644,1,10,-227.6982,95.96931
6604.644,1,8,-465.6037,63.53053
6604.644,1,22,-370.8033,139.2977
6604.644,1,15,-372.304,-119.4511
6604.644,2,1,215.1284,68
6604.644,2,3,-425.7192,-1.859375
6604.644,2,5,-89.43553,-58.00049
6604.644,2,4,-443.5775,-254
6604.644,2,10,-358.7255,-197.146
6604.644,2,14,-370.002,153.9951
6604.644,2,16,-48.57812,17.28564
6604.644,2,17,-162.9975,88.28076
6604.644,2,15,-484.1445,-12
6604.644,2,19,-485.1459,29.28418
6604.644,2,22,-439.0033,58.85693
6604.644,0,-1,-407.1526,48.88672
6604.661,1,1,-413.5077,53.37236
6604.661,1,2,-450.7202,6.957378
6604.661,1,4,-456.0681,76.99738
6604.661,1,5,-466.9362,21.80582
6604.661,1,6,-471.8688,-13.49076
6604.661,1,7,-422.7926,-23.12
6604.661,1,9,-46.37345,-75
6604.661,1,10,-228.1166,97.83201
6604.661,1,8,-464.7147,63.74502
6604.661,1,22,-370.0189,140.517
6604.661,1,15,-371.3626,-119.5354
6604.661,2,1,218.5649,68
6604.661,2,3,-424.5405,-1.328125
6604.661,2,5,-87.77537,-57.88428
6604.661,2,4,-442.1,-254
6604.661,2,10,-356.036,-196.3989
6604.661,2,14,-369.537,155.1572
6604.661,2,16,-46.98437,17.30225
6604.661,2,17,-163.5786,89.45947
6604.661,2,15,-483.7461,-12
6604.661,2,19,-484.3989,29.64941
6604.661,2,22,-438.1899,58.90674
6604.661,0,-1,-406.5075,48.64766
6604.678,1,1,-412.8248,53.3126
6604.678,1,2,-450.3695,7.124725
6604.678,1,4,-455.662,77.16473
6604.678,1,5,-466.1241,22.16441
6604.678,1,6,-471.0383,-13.16803
6604.678,1,7,-420.8177,-23.12
6604.678,1,9,-45.81358,-75
6604.678,1,10,-228.5595,99.80428
6604.678,1,8,-463.7734,63.97213
6604.678,1,22,-369.1883,141.8079
6604.678,1,15,-370.3659,-119.6247
6604.678,2,1,222.2036,68
6604.678,2,3,-423.2924,-0.765625
6604.678,2,5,-86.01756,-57.76123
6604.678,2,4,-440.5356,-254
6604.678,2,10,-353.1884,-195.6079
6604.678,2,14,-369.0449,156.3877
6604.678,2,16,-45.29687,17.31982
6604.678,2,17,-164.1938,90.70752
6604.678,2,15,-483.3242,-12
6604.678,2,19,-483.6078,30.03613
6604.678,2,22,-437.3286,58.95947
6604.678,0,-1,-405.8247,48.39453
6604.695,1,1,-412.1609,53.25449
6604.695,1,2,-450.0285,7.287422
6604.695,1,4,-455.2672,77.32742
6604.695,1,5,-465.3345,22.51304
6604.695,1,6,-470.2308,-12.85426
6604.695,1,7,-418.8977,-23.12
6604.695,1,9,-45.26927,-75
6604.695,1,10,-228.9902,101.7218
6604.695,1,8,-462.8582,64.19293
6604.695,1,22,-368.3808,143.063
6604.695,1,15,-369.3969,-119.7115
6604.695,2,1,225.7412,68
6604.695,2,3,-422.0791,-0.21875
6604.695,2,5,-84.30858,-57.64161
6604.695,2,4,-439.0145,-254
6604.695,2,10,-350.4198,-194.8389
6604.695,2,14,-368.5664,157.584
6604.695,2,16,-43.65624,17.33691
6604.695,2,17,-164.792,91.9209
6604.695,2,15,-482.914,-12
6604.695,2,19,-482.8388,30.41211
6604.695,2,22,-436.4911,59.01074
6604.695,0,-1,-405.1608,48.14844
6604.712,1,1,-411.5159,53.19805
6604.712,1,2,-449.6973,7.445469
6604.712,1,4,-454.8838,77.48547
6604.712,1,5,-464.5675,22.85172
6604.712,1,6,-469.4464,-12.54945
6604.712,1,7,-417.0325,-23.12
6604.712,1,9,-44.74051,-75
6604.712,1,10,-229.4086,103.5844
6604.712,1,8,-461.9692,64.40742
6604.712,1,22,-367.5964,144.2822
6604.712,1,15,-368.4557,-119.7959
6604.712,2,1,229.1777,68
6604.712,2,3,-420.9003,0.3125
6604.712,2,5,-82.64841,-57.5254
6604.712,2,4,-437.537,-254
6604.712,2,10,-347.7304,-194.0918
6604.712,2,14,-368.1015,158.7461
6604.712,2,16,-42.0625,17.35352
6604.712,2,17,-165.373,93.09961
6604.712,2,15,-482.5156,-12
6604.712,2,19,-482.0918,30.77734
6604.712,2,22,-435.6777,59.06055
6604.712,0,-1,-404.5157,47.90937
6604.729,1,1,-410.8709,53.1416
6604.729,1,2,-449.3661,7.603516
6604.729,1,4,-454.5002,77.64352
6604.729,1,5,-463.8005,23.19039
6604.729,1,6,-468.662,-12.24465
6604.729,1,7,-415.1673,-23.12
6604.729,1,9,-44.21176,-75
6604.729,1,10,-229.8269,105.4471
6604.729,1,8,-461.0802,64.62192
6604.729,1,22,-366.812,145.5014
6604.729,1,15,-367.5143,-119.8802
6604.729,2,1,232.6142,68
6604.729,2,3,-419.7216,0.84375
6604.729,2,5,-80.98826,-57.40919
6604.729,2,4,-436.0594,-254
6604.729,2,10,-345.041,-193.3447
6604.729,2,14,-367.6367,159.9082
6604.729,2,16,-40.46874,17.37012
6604.729,2,17,-165.9541,94.27832
6604.729,2,15,-482.1172,-12
6604.729,2,19,-481.3446,31.14258
6604.729,2,22,-434.8642,59.11035
6604.729,0,-1,-403.8708,47.67031
6604.746,1,1,-410.207,53.0835
6604.746,1,2,-449.0252,7.766212
6604.746,1,4,-454.1055,77.80621
6604.746,1,5,-463.011,23.53902
6604.746,1,6,-467.8545,-11.93088
6604.746,1,7,-413.2473,-23.12
6604.746,1,9,-43.66744,-75
6604.746,1,10,-230.2576,107.3646
6604.746,1,8,-460.165,64.84271
6604.746,1,22,-366.0045,146.7565
6604.746,1,15,-366.5453,-119.967
6604.746,2,1,236.1518,68
6604.746,2,3,-418.5082,1.390625
6604.746,2,5,-79.27929,-57.28955
6604.746,2,4,-434.5384,-254
6604.746,2,10,-342.2724,-192.5757
6604.746,2,14,-367.1582,161.1045
6604.746,2,16,-38.82811,17.38721
6604.746,2,17,-166.5522,95.4917
6604.746,2,15,-481.707,-12
6604.746,2,19,-480.5756,31.51855
6604.746,2,22,-434.0267,59.16162
6604.746,0,-1,-403.2069,47.42422
6604.763,1,1,-409.5431,53.02539
6604.763,1,2,-448.6843,7.928905
6604.763,1,4,-453.7107,77.96891
6604.763,1,5,-462.2215,23.88766
6604.763,1,6,-467.047,-11.61711
6604.763,1,7,-411.3272,-23.12
6604.763,1,9,-43.12313,-75
6604.763,1,10,-230.6883,109.2821
6604.763,1,8,-459.2499,65.06351
6604.763,1,22,-365.197,148.0116
6604.763,1,15,-365.5764,-120.0538
6604.763,2,1,239.6894,68
6604.763,2,3,-417.2948,1.9375
6604.763,2,5,-77.5703,-57.16992
6604.763,2,4,-433.0175,-254
6604.763,2,10,-339.5038,-191.8066
6604.763,2,14,-366.6796,162.3008
6604.763,2,16,-37.18749,17.4043
6604.763,2,17,-167.1504,96.70508
6604.763,2,15,-481.2968,-12
6604.763,2,19,-479.8065,31.89453
6604.763,2,22,-433.1894,59.21289
6604.763,0,-1,-402.5429,47.17813
6604.78,1,1,-408.8791,52.96729
6604.78,1,2,-448.3433,8.091602
6604.78,1,4,-453.3159,78.1316
6604.78,1,5,-461.4319,24.23629
6604.78,1,6,-466.2395,-11.30334
6604.78,1,7,-409.4072,-23.12
6604.78,1,9,-42.57882,-75
6604.78,1,10,-231.1189,111.1996
6604.78,1,8,-458.3347,65.28432
6604.78,1,22,-364.3895,149.2666
6604.78,1,15,-364.6074,-120.1407
6604.78,2,1,243.227,68
6604.78,2,3,-416.0815,2.484375
6604.78,2,5,-75.86131,-57.05029
6604.78,2,4,-431.4964,-254
6604.78,2,10,-336.7353,-191.0376
6604.78,2,14,-366.2011,163.4971
6604.78,2,16,-35.54686,17.42139
6604.78,2,17,-167.7485,97.91846
6604.78,2,15,-480.8867,-12
6604.78,2,19,-479.0375,32.27051
6604.78,2,22,-432.352,59.26416
6604.78,0,-1,-401.879,46.93203
6604.796,1,1,-408.2341,52.91084
6604.796,1,2,-448.0121,8.249649
6604.796,1,4,-452.9324,78.28965
6604.796,1,5,-460.6649,24.57496
6604.796,1,6,-465.455,-10.99854
6604.796,1,7,-407.542,-23.12
6604.796,1,9,-42.05006,-75
6604.796,1,10,-231.5373,113.0623
6604.796,1,8,-457.4457,65.49881
6604.796,1,22,-363.605,150.4859
6604.796,1,15,-363.666,-120.225
6604.796,2,1,246.6635,68
6604.796,2,3,-414.9028,3.015625
6604.796,2,5,-74.20116,-56.93408
6604.796,2,4,-430.019,-254
6604.796,2,10,-334.0459,-190.2905
6604.796,2,14,-365.7363,164.6592
6604.796,2,16,-33.95312,17.43799
6604.796,2,17,-168.3296,99.09717
6604.796,2,15,-480.4882,-12
6604.796,2,19,-478.2905,32.63574
6604.796,2,22,-431.5385,59.31396
6604.796,0,-1,-401.2339,46.69297
6604.813,1,1,-407.5892,52.8544
6604.813,1,2,-447.6809,8.407696
6604.813,1,4,-452.549,78.44769
6604.813,1,5,-459.8979,24.91364
6604.813,1,6,-464.6706,-10.69373
6604.813,1,7,-405.6768,-23.12
6604.813,1,9,-41.5213,-75
6604.813,1,10,-231.9557,114.925
6604.813,1,8,-456.5567,65.7133
6604.813,1,22,-362.8206,151.7051
6604.813,1,15,-362.7248,-120.3093
6604.813,2,1,250.1,68
6604.813,2,3,-413.724,3.546875
6604.813,2,5,-72.54101,-56.81787
6604.813,2,4,-428.5414,-254
6604.813,2,10,-331.3564,-189.5435
6604.813,2,14,-365.2714,165.8213
6604.813,2,16,-32.35937,17.45459
6604.813,2,17,-168.9106,100.2759
6604.813,2,15,-480.0898,-12
6604.813,2,19,-477.5434,33.00098
6604.813,2,22,-430.725,59.36377
6604.813,0,-1,-400.5891,46.45391
6604.83,1,1,-406.9442,52.79795
6604.83,1,2,-447.3497,8.565742
6604.83,1,4,-452.1654,78.60574
6604.83,1,5,-459.1309,25.2523
6604.83,1,6,-463.8862,-10.38892
6604.83,1,7,-403.8116,-23.12
6604.83,1,9,-40.99254,-75
6604.83,1,10,-232.374,116.7877
6604.83,1,8,-455.6677,65.9278
6604.83,1,22,-362.0362,152.9243
6604.83,1,15,-361.7834,-120.3936
6604.83,2,1,253.5366,68
6604.83,2,3,-412.5454,4.078125
6604.83,2,5,-70.88084,-56.70166
6604.83,2,4,-427.0638,-254
6604.83,2,10,-328.6669,-188.7964
6604.83,2,14,-364.8066,166.9834
6604.83,2,16,-30.76562,17.47119
6604.83,2,17,-169.4917,101.4546
6604.83,2,15,-479.6913,-12
6604.83,2,19,-476.7963,33.36621
6604.83,2,22,-429.9115,59.41357
6604.83,0,-1,-399.9441,46.21484
6604.846,1,1,-406.2992,52.7415
6604.846,1,2,-447.0185,8.723789
6604.846,1,4,-451.782,78.76379
6604.846,1,5,-458.3639,25.59098
6604.846,1,6,-463.1017,-10.08412
6604.846,1,7,-401.9464,-23.12
6604.846,1,9,-40.46379,-75
6604.846,1,10,-232.7924,118.6504
6604.846,1,8,-454.7787,66.14229
6604.846,1,22,-361.2518,154.1435
6604.846,1,15,-360.8421,-120.478
6604.846,2,1,256.9731,68
6604.846,2,3,-411.3666,4.609375
6604.846,2,5,-69.22068,-56.58545
6604.846,2,4,-425.5863,-254
6604.846,2,10,-325.9774,-188.0493
6604.846,2,14,-364.3417,168.1455
6604.846,2,16,-29.17187,17.48779
6604.846,2,17,-170.0727,102.6333
6604.846,2,15,-479.293,-12
6604.846,2,19,-476.0492,33.73145
6604.846,2,22,-429.0981,59.46338
6604.846,0,-1,-399.299,45.97578
6604.863,1,1,-405.6353,52.6834
6604.863,1,2,-446.6776,8.886482
6604.863,1,4,-451.3872,78.92648
6604.863,1,5,-457.5744,25.93961
6604.863,1,6,-462.2943,-9.770355
6604.863,1,7,-400.0264,-23.12
6604.863,1,9,-39.91947,-75
6604.863,1,10,-233.223,120.5678
6604.863,1,8,-453.8635,66.36309
6604.863,1,22,-360.4443,155.3986
6604.863,1,15,-359.8732,-120.5648
6604.863,2,1,260.5107,68
6604.863,2,3,-410.1533,5.15625
6604.863,2,5,-67.51171,-56.46582
6604.863,2,4,-424.0654,-254
6604.863,2,10,-323.2089,-187.2803
6604.863,2,14,-363.8632,169.3418
6604.863,2,16,-27.53124,17.50488
6604.863,2,17,-170.6709,103.8467
6604.863,2,15,-478.8828,-12
6604.863,2,19,-475.2802,34.10742
6604.863,2,22,-428.2607,59.51465
6604.863,0,-1,-398.6352,45.72969
6604.88,1,1,-404.9904,52.62695
6604.88,1,2,-446.3463,9.044533
6604.88,1,4,-451.0037,79.08453
6604.88,1,5,-456.8074,26.27828
6604.88,1,6,-461.5099,-9.465546
6604.88,1,7,-398.1612,-23.12
6604.88,1,9,-39.39072,-75
6604.88,1,10,-233.6414,122.4305
6604.88,1,8,-452.9745,66.57758
6604.88,1,22,-359.6599,156.6178
6604.88,1,15,-358.9318,-120.6492
6604.88,2,1,263.9472,68
6604.88,2,3,-408.9745,5.6875
6604.88,2,5,-65.85155,-56.34961
6604.88,2,4,-422.5879,-254
6604.88,2,10,-320.5195,-186.5332
6604.88,2,14,-363.3984,170.5039
6604.88,2,16,-25.93749,17.52148
6604.88,2,17,-171.2519,105.0254
6604.88,2,15,-478.4844,-12
6604.88,2,19,-474.5331,34.47266
6604.88,2,22,-427.4472,59.56445
6604.88,0,-1,-397.9903,45.49063
6604.896,1,1,-404.3453,52.57051
6604.896,1,2,-446.0151,9.202579
6604.896,1,4,-450.6202,79.24258
6604.896,1,5,-456.0404,26.61695
6604.896,1,6,-460.7254,-9.160744
6604.896,1,7,-396.296,-23.12
6604.896,1,9,-38.86195,-75
6604.896,1,10,-234.0597,124.2932
6604.896,1,8,-452.0854,66.79207
6604.896,1,22,-358.8754,157.837
6604.896,1,15,-357.9905,-120.7335
6604.896,2,1,267.3838,68
6604.896,2,3,-407.7958,6.21875
6604.896,2,5,-64.19138,-56.2334
6604.896,2,4,-421.1103,-254
6604.896,2,10,-317.83,-185.7861
6604.896,2,14,-362.9335,171.666
6604.896,2,16,-24.34374,17.53809
6604.896,2,17,-171.833,106.2041
6604.896,2,15,-478.0859,-12
6604.896,2,19,-473.786,34.83789
6604.896,2,22,-426.6338,59.61426
6604.896,0,-1,-397.3452,45.25156
6604.913,1,1,-403.7004,52.51406
6604.913,1,2,-445.684,9.360626
6604.913,1,4,-450.2367,79.40063
6604.913,1,5,-455.2734,26.95563
6604.913,1,6,-459.941,-8.855942
6604.913,1,7,-394.4308,-23.12
6604.913,1,9,-38.33319,-75
6604.913,1,10,-234.4781,126.1559
6604.913,1,8,-451.1965,67.00656
6604.913,1,22,-358.091,159.0563
6604.913,1,15,-357.0492,-120.8178
6604.913,2,1,270.8202,68
6604.913,2,3,-406.6171,6.75
6604.913,2,5,-62.53123,-56.11719
6604.913,2,4,-419.6327,-254
6604.913,2,10,-315.1405,-185.0391
6604.913,2,14,-362.4687,172.8281
6604.913,2,16,-22.75,17.55469
6604.913,2,17,-172.414,107.3828
6604.913,2,15,-477.6875,-12
6604.913,2,19,-473.0389,35.20313
6604.913,2,22,-425.8203,59.66406
6604.913,0,-1,-396.7003,45.0125
6604.93,1,1,-403.0364,52.45596
6604.93,1,2,-445.343,9.523319
6604.93,1,4,-449.8419,79.56332
6604.93,1,5,-454.4839,27.30426
6604.93,1,6,-459.1335,-8.542168
6604.93,1,7,-392.5108,-23.12
6604.93,1,9,-37.78888,-75
6604.93,1,10,-234.9088,128.0734
6604.93,1,8,-450.2813,67.22736
6604.93,1,22,-357.2835,160.3113
6604.93,1,15,-356.0802,-120.9046
6604.93,2,1,274.3578,68
6604.93,2,3,-405.4037,7.296875
6604.93,2,5,-60.82225,-55.99756
6604.93,2,4,-418.1117,-254
6604.93,2,10,-312.372,-184.27
6604.93,2,14,-361.9901,174.0244
6604.93,2,16,-21.10937,17.57178
6604.93,2,17,-173.0122,108.5962
6604.93,2,15,-477.2773,-12
6604.93,2,19,-472.2699,35.5791
6604.93,2,22,-424.9828,59.71533
6604.93,0,-1,-396.0362,44.76641
6604.947,1,1,-402.3725,52.39785
6604.947,1,2,-445.002,9.686016
6604.947,1,4,-449.4471,79.72601
6604.947,1,5,-453.6943,27.65289
6604.947,1,6,-458.326,-8.228401
6604.947,1,7,-390.5907,-23.12
6604.947,1,9,-37.24457,-75
6604.947,1,10,-235.3394,129.9909
6604.947,1,8,-449.3661,67.44817
6604.947,1,22,-356.476,161.5664
6604.947,1,15,-355.1112,-120.9915
6604.947,2,1,277.8954,68
6604.947,2,3,-404.1904,7.843746
6604.947,2,5,-59.11327,-55.87793
6604.947,2,4,-416.5908,-254
6604.947,2,10,-309.6034,-183.501
6604.947,2,14,-361.5117,175.2207
6604.947,2,16,-19.46875,17.58886
6604.947,2,17,-173.6103,109.8096
6604.947,2,15,-476.8672,-12
6604.947,2,19,-471.5009,35.95508
6604.947,2,22,-424.1455,59.7666
6604.947,0,-1,-395.3724,44.52031
6604.964,1,1,-401.7086,52.33975
6604.964,1,2,-444.6611,9.848709
6604.964,1,4,-449.0523,79.88871
